set	oracle_id	name	type_line	index	parent_index	depth	face	line	kind	role	source	rule	prefix	text	normalized	boundary	missed	kind_expected	kind_ok	role_ok	source_ok	context	disposition	cr_ref	structure_tags	norm_issue	annotator	note
leg	14895574-9c87-4e80-9bc9-cc3dd22a42b8	Wall of Dust	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	14895574-9c87-4e80-9bc9-cc3dd22a42b8	Wall of Dust	Creature — Wall	1		0	0	2	triggered_ability	ability	printed			Whenever this creature blocks a creature, that creature can't attack during its controller's next turn.	Whenever ~ blocks a creature, that creature can't attack during its controller's next turn.												claude-fable-5-pass1-2026-08-27	
leg	1e3e1916-bb82-481e-9b10-225504ef06b3	Wall of Earth	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	c7bbfd32-2a6f-44e9-b51e-9b272f48d458	Wall of Heat	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	d0c05cad-6e14-4726-b7fc-8f2fc7df7267	Wall of Light	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	d0c05cad-6e14-4726-b7fc-8f2fc7df7267	Wall of Light	Creature — Wall	1		0	0	2	keyword_ability	ability	printed			Protection from black	Protection from black												claude-fable-5-pass1-2026-08-27	
leg	30254aa2-2307-4f42-926a-54a416f55f87	Wall of Opposition	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	30254aa2-2307-4f42-926a-54a416f55f87	Wall of Opposition	Creature — Wall	1		0	0	2	activated_ability	ability	printed			{1}: This creature gets +1/+0 until end of turn.	{M}: ~ gets +N/+N until end of turn.												claude-fable-5-pass1-2026-08-27	
leg	e31d4be7-cd24-4287-b8ca-66f8612731a6	Wall of Putrid Flesh	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	e31d4be7-cd24-4287-b8ca-66f8612731a6	Wall of Putrid Flesh	Creature — Wall	1		0	0	2	keyword_ability	ability	printed			Protection from white	Protection from white												claude-fable-5-pass1-2026-08-27	
leg	e31d4be7-cd24-4287-b8ca-66f8612731a6	Wall of Putrid Flesh	Creature — Wall	2		0	0	3	prevention_effect	ability	printed			Prevent all damage that would be dealt to this creature by enchanted creatures.	Prevent all damage that would be dealt to ~ by enchanted creatures.												claude-fable-5-pass1-2026-08-27	
leg	0e6ff89e-9ae7-4dc3-98b7-05401c5df266	Wall of Shadows	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	0e6ff89e-9ae7-4dc3-98b7-05401c5df266	Wall of Shadows	Creature — Wall	1		0	0	2	prevention_effect	ability	printed			Prevent all damage that would be dealt to this creature by creatures it's blocking.	Prevent all damage that would be dealt to ~ by creatures it's blocking.												claude-fable-5-pass1-2026-08-27	
leg	0e6ff89e-9ae7-4dc3-98b7-05401c5df266	Wall of Shadows	Creature — Wall	2		0	0	3	spell_or_static_text	ability	printed			This creature can't be the target of spells that can target only Walls or of abilities that can target only Walls.	~ can't be the target of spells that can target only Walls or of abilities that can target only Walls.												claude-fable-5-pass1-2026-08-27	
leg	2412a8a2-d028-44f1-8979-add9ec953759	Wall of Tombstones	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	2412a8a2-d028-44f1-8979-add9ec953759	Wall of Tombstones	Creature — Wall	1		0	0	2	triggered_ability	ability	printed			At the beginning of your upkeep, change this creature's base toughness to 1 plus the number of creature cards in your graveyard.	At the beginning of your upkeep, change ~'s base toughness to N plus the number of creature cards in your graveyard.												claude-fable-5-pass1-2026-08-27	
leg	7d08d128-863c-4cca-837f-847ff44acef5	Wall of Vapor	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	7d08d128-863c-4cca-837f-847ff44acef5	Wall of Vapor	Creature — Wall	1		0	0	2	prevention_effect	ability	printed			Prevent all damage that would be dealt to this creature by creatures it's blocking.	Prevent all damage that would be dealt to ~ by creatures it's blocking.												claude-fable-5-pass1-2026-08-27	
leg	10889b44-d031-413c-a8c4-d6c13c400e01	Wall of Wonder	Creature — Wall	0		0	0	1	keyword_ability	ability	printed			Defender	Defender												claude-fable-5-pass1-2026-08-27	
leg	10889b44-d031-413c-a8c4-d6c13c400e01	Wall of Wonder	Creature — Wall	1		0	0	2	activated_ability	ability	printed			{2}{U}{U}: This creature gets +4/-4 until end of turn and can attack this turn as though it didn't have defender.	{M}{M}{M}: ~ gets +N/-N until end of turn and can attack this turn as though it didn't have defender.												claude-fable-5-pass1-2026-08-27	
leg	43f89524-4b22-4707-9aba-6eb4c01d75dc	Whirling Dervish	Creature — Human Monk	0		0	0	1	keyword_ability	ability	printed			Protection from black	Protection from black												claude-fable-5-pass1-2026-08-27	
leg	43f89524-4b22-4707-9aba-6eb4c01d75dc	Whirling Dervish	Creature — Human Monk	1		0	0	2	triggered_ability	ability	printed			At the beginning of each end step, if this creature dealt damage to an opponent this turn, put a +1/+1 counter on it.	At the beginning of each end step, if ~ dealt damage to an opponent this turn, put a +N/+N counter on it.												claude-fable-5-pass1-2026-08-27	
leg	cf58682f-c305-4803-b54b-37f0841788e9	White Mana Battery	Artifact	0		0	0	1	activated_ability	ability	printed			{2}, {T}: Put a charge counter on this artifact.	{M}, {M}: Put a charge counter on ~.												claude-fable-5-pass1-2026-08-27	
leg	cf58682f-c305-4803-b54b-37f0841788e9	White Mana Battery	Artifact	1		0	0	2	activated_ability	ability	printed			{T}, Remove any number of charge counters from this artifact: Add {W}, then add an additional {W} for each charge counter removed this way.	{M}, Remove any number of charge counters from ~: Add {M}, then add an additional {M} for each charge counter removed this way.												claude-fable-5-pass1-2026-08-27	
leg	c7c660bd-5f58-464c-bc75-dd244b7ca535	Willow Satyr	Creature — Satyr	0		0	0	1	spell_or_static_text	ability	printed			You may choose not to untap this creature during your untap step.	You may choose not to untap ~ during your untap step.												claude-fable-5-pass1-2026-08-27	
leg	c7c660bd-5f58-464c-bc75-dd244b7ca535	Willow Satyr	Creature — Satyr	1		0	0	2	activated_ability	ability	printed			{T}: Gain control of target legendary creature for as long as you control this creature and this creature remains tapped.	{M}: Gain control of target legendary creature for as long as you control ~ and ~ remains tapped.												claude-fable-5-pass1-2026-08-27	
leg	594827de-e85f-4aac-b0e6-d92878f0f26c	Winter Blast	Sorcery	0		0	0	1	spell_or_static_text	ability	printed			Tap X target creatures. Winter Blast deals 2 damage to each of those creatures with flying.	Tap X target creatures. ~ deals N damage to each of those creatures with flying.												claude-fable-5-pass1-2026-08-27	
leg	d67d9d82-2786-48fc-8107-11d12c5813d0	Wolverine Pack	Creature — Wolverine	0		0	0	1	keyword_ability	ability	printed			Rampage 2	Rampage N												claude-fable-5-pass1-2026-08-27	
leg	2b6da458-e075-4696-a74f-c8846e0cc370	Wood Elemental	Creature — Elemental	0		0	0	1	replacement_effect	ability	printed			As this creature enters, sacrifice any number of untapped Forests.	As ~ enters, sacrifice any number of untapped Forests.												claude-fable-5-pass1-2026-08-27	
leg	2b6da458-e075-4696-a74f-c8846e0cc370	Wood Elemental	Creature — Elemental	1		0	0	2	characteristic_defining_ability	ability	printed			Wood Elemental's power and toughness are each equal to the number of Forests sacrificed as it entered.	~'s power and toughness are each equal to the number of Forests sacrificed as it entered.												claude-fable-5-pass1-2026-08-27	
leg	4a6e367c-7bc9-44a3-8ede-f2d0651abad3	Xira Arien	Legendary Creature — Insect Wizard	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	4a6e367c-7bc9-44a3-8ede-f2d0651abad3	Xira Arien	Legendary Creature — Insect Wizard	1		0	0	2	activated_ability	ability	printed			{B}{R}{G}, {T}: Target player draws a card.	{M}{M}{M}, {M}: Target player draws a card.												claude-fable-5-pass1-2026-08-27	
leg	b5e44bd6-0b67-4770-868d-c46af5b6a42f	Zephyr Falcon	Creature — Bird	0		0	0	1	keyword_ability	ability	printed			Flying	Flying												claude-fable-5-pass1-2026-08-27	
leg	b5e44bd6-0b67-4770-868d-c46af5b6a42f	Zephyr Falcon	Creature — Bird	1		0	0	1	keyword_ability	ability	printed			vigilance	Vigilance												claude-fable-5-pass1-2026-08-27	
